title=Chat
fun=2
social=12
oneShot
allowFlip
#Frames
0;100;0;0;data/sfx/chat1.wav;
1;100;0;0;;
2;100;0;0;;
3;100;0;0;;
4;100;0;0;;
0;100;0;0;;
5;100;0;0;;
2;100;0;0;;
3;100;0;0;;
0;100;0;0;;
4;100;0;0;;
5;100;0;0;;
2;200;0;0;;
2;100;0;0;;
0;100;0;0;;
0;200;0;0;;
2;100;0;0;data/sfx/chat2.wav;
1;100;0;0;;
5;100;0;0;;
4;100;0;0;;
0;100;0;0;;
1;100;0;0;;
3;100;0;0;;
2;100;0;0;;
1;100;0;0;;
0;100;0;0;;
0;100;0;0;;
5;100;0;0;;
2;100;0;0;;
3;100;0;0;;
0;100;0;0;;
4;100;0;0;;
5;100;0;0;;
2;200;0;0;;
2;100;0;0;data/sfx/chat3.wav;
0;100;0;0;;
0;200;0;0;;
2;100;0;0;;
1;100;0;0;;
5;100;0;0;;
4;100;0;0;;
0;100;0;0;;
1;100;0;0;;
3;100;0;0;;
2;100;0;0;;
1;100;0;0;;
0;100;0;0;;
0;100;0;0;;
5;100;0;0;;
2;100;0;0;data/sfx/chat4.wav;
5;100;0;0;;
4;100;0;0;;
0;100;0;0;;
1;100;0;0;;
3;100;0;0;;
2;100;0;0;;
1;100;0;0;;
0;100;0;0;;
0;100;0;0;;
5;100;0;0;;
2;100;0;0;;
0;200;0;0;;
2;100;0;0;;
1;100;0;0;;
