title=Shred that guitar!
category=Fun
energy=-10
fun=12
hunger=3
hygiene=-3
oneShot
#Frames
0;65;0;0;0;0;
1;65;0;0;0;0;
2;65;0;0;0;0;
3;65;0;0;0;0;data/sfx/shredding.wav;
4;65;0;0;0;0;
5;65;0;0;0;0;
6;65;0;0;0;0;
7;65;0;0;0;0;
8;65;0;0;0;0;
9;65;0;0;0;0;
10;65;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
14;75;0;0;0;0;
15;75;0;0;0;0;
16;75;0;0;0;0;
17;75;0;0;0;0;
18;75;0;0;0;0;
19;75;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
14;75;0;0;0;0;
15;75;0;0;0;0;
16;75;0;0;0;0;
17;75;0;0;0;0;
18;75;0;0;0;0;
19;75;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
14;75;0;0;0;0;
15;75;0;0;0;0;
16;75;0;0;0;0;
17;75;0;0;0;0;
18;75;0;0;0;0;
19;75;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
14;75;0;0;0;0;
15;75;0;0;0;0;
16;75;0;0;0;0;
17;75;0;0;0;0;
18;75;0;0;0;0;
19;75;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
14;75;0;0;0;0;
15;75;0;0;0;0;
16;75;0;0;0;0;
17;75;0;0;0;0;
18;75;0;0;0;0;
19;75;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
14;75;0;0;0;0;
15;75;0;0;0;0;
16;75;0;0;0;0;
17;75;0;0;0;0;
18;75;0;0;0;0;
19;75;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
14;75;0;0;0;0;
15;75;0;0;0;0;
16;75;0;0;0;0;
17;75;0;0;0;0;
18;75;0;0;0;0;
19;75;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
14;75;0;0;0;0;
15;75;0;0;0;0;
16;75;0;0;0;0;
17;75;0;0;0;0;
18;75;0;0;0;0;
19;75;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
14;75;0;0;0;0;
15;75;0;0;0;0;
16;75;0;0;0;0;
17;75;0;0;0;0;
18;75;0;0;0;0;
19;75;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
14;75;0;0;0;0;
15;75;0;0;0;0;
16;75;0;0;0;0;
17;75;0;0;0;0;
18;75;0;0;0;0;
19;75;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
14;75;0;0;0;0;
15;75;0;0;0;0;
16;75;0;0;0;0;
17;75;0;0;0;0;
18;75;0;0;0;0;
19;75;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
14;75;0;0;0;0;
15;75;0;0;0;0;
16;75;0;0;0;0;
17;75;0;0;0;0;
18;75;0;0;0;0;
19;75;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
14;75;0;0;0;0;
15;75;0;0;0;0;
16;75;0;0;0;0;
17;75;0;0;0;0;
18;75;0;0;0;0;
19;75;0;0;0;0;
10;75;0;0;0;0;
9;75;0;0;0;0;
8;75;0;0;0;0;
7;75;0;0;0;0;
6;75;0;0;0;0;
5;75;0;0;0;0;
4;75;0;0;0;0;
3;75;0;0;0;0;
2;75;0;0;0;0;
1;75;0;0;0;0;
0;75;0;0;0;0;
