fun=-3
#Frames
0;75;0;0;data/sfx/dropped.wav;
1;75;0;0;;
2;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
4;75;0;0;;
3;75;0;0;;
