title=Pretend to be Santa
category=Fun
social=2
fun=15
hunger=3
hygiene=-3
oneShot
allowFlip
#Frames
0;75;0;0;;
1;75;0;0;;
2;75;0;0;;
3;75;0;0;;
4;75;0;0;;
5;75;0;0;;
6;75;0;0;;
7;75;0;0;data/sfx/elastic_snap.wav;
8;75;0;0;;
9;75;0;0;;
10;75;0;0;;
11;75;0;0;;
12;75;0;0;;
13;75;0;0;;
14;75;0;0;;
15;75;0;0;;
16;75;0;0;;
17;75;0;0;;
18;75;0;0;;
19;75;0;0;;
20;75;0;0;;
21;75;0;0;;
22;75;0;0;;
23;75;0;0;;
24;1500;0;0;;
25;200;0;0;data/sfx/hohoho.wav;
26;200;0;0;;
25;200;0;0;;
26;220;0;0;;
25;230;0;0;;
26;250;0;0;;
24;1000;0;0;;
28;75;0;0;data/sfx/tickle1.wav;
27;75;0;0;;
28;75;0;0;;
27;75;0;0;;
28;75;0;0;;
27;75;0;0;;
28;75;0;0;;
27;75;0;0;;
28;75;0;0;;
27;75;0;0;;
28;75;0;0;;
27;75;0;0;;
28;75;0;0;;
27;75;0;0;;
28;75;0;0;;
27;75;0;0;;
23;75;0;0;;
22;75;0;0;;
21;75;0;0;;
20;75;0;0;;
19;75;0;0;;
29;75;0;0;;
30;75;0;0;;
15;75;0;0;;
14;75;0;0;;
13;75;0;0;;
12;75;0;0;;
11;75;0;0;;
10;75;0;0;;
9;75;0;0;;
8;75;0;0;;
7;75;0;0;;
6;75;0;0;;
5;75;0;0;;
4;75;0;0;;
3;75;0;0;;
2;75;0;0;;
1;75;0;0;;
0;75;0;0;;
