energy=-5
social=-5
fun=-10
#Frames
0;50;3;-2;data/sfx/flee2.wav;
1;50;3;-2;;
2;50;3;-2;;
3;50;3;-2;;
4;50;3;-2;;
5;50;3;-2;;
6;50;3;-2;;
7;50;3;-2;;
8;50;3;-2;;
9;50;3;-2;;
0;50;3;-2;;
1;50;3;-2;;
2;50;3;-2;;
3;50;3;-2;;
4;50;3;-2;;
5;50;3;-2;;
6;50;3;-2;;
7;50;3;-2;;
8;50;3;-2;;
9;50;3;-2;;
0;50;3;-2;;
1;50;3;-2;;
2;50;3;-2;;
3;50;3;-2;;
4;50;3;-2;;
5;50;3;-2;;
6;50;3;-2;;
7;50;3;-2;;
8;50;3;-2;;
9;50;3;-2;;
0;50;3;-2;;
1;50;3;-2;;
2;50;3;-2;;
3;50;3;-2;;
4;50;3;-2;;
5;50;3;-2;;
6;50;3;-2;;
7;50;3;-2;;
8;50;3;-2;;
9;50;3;-2;;
0;50;3;-2;;
1;50;3;-2;;
2;50;3;-2;;
3;50;3;-2;;
4;50;3;-2;;
5;50;3;-2;;
6;50;3;-2;;
7;50;3;-2;;
8;50;3;-2;;
9;50;3;-2;;
0;50;3;-2;;
1;50;3;-2;;
2;50;3;-2;;
3;50;3;-2;;
4;50;3;-2;;
5;50;3;-2;;
6;50;3;-2;;
7;50;3;-2;;
8;50;3;-2;;
9;50;3;-2;;
0;50;3;-2;;
1;50;3;-2;;
2;50;3;-2;;
3;50;3;-2;;
4;50;3;-2;;
5;50;3;-2;;
6;50;3;-2;;
7;50;3;-2;;
8;50;3;-2;;
9;50;3;-2;;
0;50;3;-2;;
1;50;3;-2;;
2;50;3;-2;;
3;50;3;-2;;
4;50;3;-2;;
5;50;3;-2;;
6;50;3;-2;;
7;50;3;-2;;
8;50;3;-2;;
9;50;3;-2;;
0;50;3;-2;;
1;50;3;-2;;
2;50;3;-2;;
3;50;3;-2;;
4;50;3;-2;;
5;50;3;-2;;
6;50;3;-2;;
7;50;3;-2;;
8;50;3;-2;;
9;50;3;-2;;
0;50;3;-2;;
1;50;3;-2;;
2;50;3;-2;;
3;50;3;-2;;
4;50;3;-2;;
5;50;3;-2;;
6;50;3;-2;;
7;50;3;-2;;
8;50;3;-2;;
9;50;3;-2;;
0;50;3;-2;;
1;50;3;-2;;
2;50;3;-2;;
3;50;3;-2;;
4;50;3;-2;;
5;50;3;-2;;
6;50;3;-2;;
7;50;3;-2;;
8;50;3;-2;;
9;50;3;-2;;
