health=-10
oneShot
#Frames
0;75;0;0;0;0;0;
1;75;0;0;0;0;0;
2;75;0;1;0;0;0;
3;75;0;2;0;0;0;
4;50;0;3;0;0;0;
5;40;0;4;0;0;0;
6;40;0;4;0;0;0;
5;30;0;5;0;0;0;
6;30;0;5;0;0;0;
5;30;0;5;0;0;0;
6;30;0;6;0;0;0;
5;30;0;6;0;0;0;
6;30;0;6;0;0;0;
7;75;0;0;0;0;0;data/sfx/dropped.wav;
8;75;0;0;0;0;0;
9;75;0;0;0;0;0;
10;75;0;0;0;0;0;
11;75;0;0;0;0;0;
12;75;0;0;0;0;0;
13;75;0;0;0;0;0;
10;75;0;0;0;0;0;
11;75;0;0;0;0;0;
12;75;0;0;0;0;0;
13;75;0;0;0;0;0;
10;75;0;0;0;0;0;
11;75;0;0;0;0;0;
12;75;0;0;0;0;0;
13;75;0;0;0;0;0;
10;75;0;0;0;0;0;
11;75;0;0;0;0;0;
12;75;0;0;0;0;0;
13;75;0;0;0;0;0;
10;75;0;0;0;0;0;
11;75;0;0;0;0;0;
12;75;0;0;0;0;0;
13;75;0;0;0;0;0;
14;75;0;0;0;0;0;
15;500;0;0;0;0;0;
16;75;0;0;0;0;0;
15;75;0;0;0;0;0;
16;75;0;0;0;0;0;
15;1000;0;0;0;0;0;
17;100;0;0;0;0;0;
18;90;0;0;0;0;0;
19;80;0;0;0;0;0;
20;75;0;0;0;0;0;
21;75;0;0;0;0;0;
22;75;0;0;0;0;0;
23;75;0;0;0;0;0;
24;75;0;0;0;0;0;
25;2000;0;0;0;0;0;
26;75;0;0;0;0;0;
