title=Flick the tassel
category=Idle
fun=1
hunger=1
social=-2
oneShot
allowFlip
#Frames
0;75;0;0;0;0;
1;75;0;0;0;0;
2;75;0;0;0;0;
3;75;0;0;0;0;
4;75;0;0;0;0;
5;75;0;0;0;0;
6;75;0;0;0;0;data/sfx/tassel_flick.wav;
7;75;0;0;0;0;
8;75;0;0;0;0;
9;75;0;0;0;0;
10;75;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
5;75;0;0;0;0;
6;75;0;0;0;0;data/sfx/tassel_flick.wav;
7;75;0;0;0;0;
8;75;0;0;0;0;
9;75;0;0;0;0;
10;75;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
5;75;0;0;0;0;
6;75;0;0;0;0;data/sfx/tassel_flick.wav;
7;75;0;0;0;0;
8;75;0;0;0;0;
9;75;0;0;0;0;
10;75;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
5;75;0;0;0;0;
6;75;0;0;0;0;data/sfx/tassel_flick.wav;
7;75;0;0;0;0;
8;75;0;0;0;0;
9;75;0;0;0;0;
10;75;0;0;0;0;
11;75;0;0;0;0;
12;75;0;0;0;0;
13;75;0;0;0;0;
5;75;0;0;0;0;
6;75;0;0;0;0;data/sfx/tassel_flick.wav;
7;75;0;0;0;0;
8;75;0;0;0;0;
14;75;0;0;0;0;
15;75;0;0;0;0;
16;75;0;0;0;0;
17;75;0;0;0;0;
18;75;0;0;0;0;
19;75;0;0;0;0;
20;75;0;0;0;0;
