title=Read the paper
category=Energy
coins=8
hygiene=-2
oneShot
allowFlip
#Frames
0;75;0;0;;var turns = 1,var turns += @4
1;75;0;0;;
2;75;0;0;;
3;75;0;0;;
4;75;0;0;;
5;75;0;0;;
6;75;0;0;;
7;75;0;0;;
8;75;0;0;;
9;75;0;0;;
10;75;0;0;;
11;75;0;0;;
12;75;0;0;;
13;75;0;0;;
14;75;0;0;;
15;75;0;0;;
18;75;0;0;data/sfx/turn_page.wav;label pageturn
19;75;0;0;;var turns -= 1,var skimmings = @3
20;75;0;0;;stat energy += 3
21;75;0;0;;stat fun += 1
22;75;0;0;;
23;75;0;0;;
24;75;0;0;;
18;75;0;0;;
16;75;0;0;;
16;500;0;0;;label readagain,var skimmings -= 1,if @5 = 1 goto mumble else goto justread
15;500;0;0;data/sfx/interested_mumble.wav;label mumble
15;500;0;0;;label justread
17;500;0;0;;
15;75;0;0;;if skimmings > 0 goto readagain,if turns = 0 goto end else goto pageturn
14;75;0;0;;label end
13;75;0;0;;
12;75;0;0;;
11;75;0;0;;
10;75;0;0;;
9;75;0;0;;
8;75;0;0;;
7;75;0;0;;
6;75;0;0;;
5;75;0;0;;
4;75;0;0;;
3;75;0;0;;
2;75;0;0;;
1;75;0;0;;
0;75;0;0;;
