title=Shower
category=Hygiene
hygiene=100
oneShot
doNotDisturb
#Frames
0;75;0;0;0;0;0;
1;75;0;0;0;0;0;
2;75;0;0;0;0;0;
3;75;0;0;0;0;0;
4;75;0;0;0;0;0;
5;75;0;0;0;0;0;
6;75;0;0;0;0;0;data/sfx/curtain_close.wav;
7;75;0;0;0;0;0;
8;75;0;0;0;0;0;
9;75;0;0;0;0;0;
10;75;0;0;0;0;0;
11;75;0;0;0;0;0;
12;75;0;0;0;0;0;
13;75;0;0;0;0;0;
14;75;0;0;0;0;0;
15;75;0;0;0;0;0;
16;1000;0;0;0;0;0;
17;75;0;0;0;0;0;
18;200;0;0;0;0;0;
19;75;0;0;0;0;0;
20;75;0;0;0;0;0;
21;75;0;0;0;0;0;
22;75;0;0;0;0;0;
23;75;0;0;0;0;0;
24;200;0;0;0;0;0;
25;75;0;0;0;0;0;
26;75;0;0;0;0;0;data/sfx/clothes1.wav;
27;75;0;0;0;0;0;
28;300;0;0;0;0;0;
29;75;0;0;0;0;0;data/sfx/clothes2.wav;
30;75;0;0;0;0;0;
31;75;0;0;0;0;0;
32;250;0;0;0;0;0;
33;75;0;0;0;0;0;
34;75;0;0;0;0;0;
35;75;0;0;0;0;0;data/sfx/clothes1.wav;
36;75;0;0;0;0;0;
37;75;0;0;0;0;0;
38;75;0;0;0;0;0;
39;150;0;0;0;0;0;
39;325;0;0;0;0;0;data/sfx/shower.wav;
40;75;0;0;0;0;0;
41;75;0;0;0;0;0;
42;150;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
44;50;0;0;0;0;0;
43;50;0;0;0;0;0;
42;75;0;0;0;0;0;
41;75;0;0;0;0;0;
40;75;0;0;0;0;0;
39;200;0;0;0;0;0;
38;75;0;0;0;0;0;data/sfx/clothes2.wav;
37;75;0;0;0;0;0;
36;75;0;0;0;0;0;
35;75;0;0;0;0;0;
34;75;0;0;0;0;0;
33;75;0;0;0;0;0;
32;400;0;0;0;0;0;
31;75;0;0;0;0;0;data/sfx/clothes2.wav;
30;75;0;0;0;0;0;
29;75;0;0;0;0;0;
28;300;0;0;0;0;0;
27;75;0;0;0;0;0;data/sfx/clothes1.wav;
26;75;0;0;0;0;0;
25;75;0;0;0;0;0;
24;200;0;0;0;0;0;
23;75;0;0;0;0;0;
23;75;0;0;0;0;0;
22;75;0;0;0;0;0;
21;75;0;0;0;0;0;
20;75;0;0;0;0;0;
19;75;0;0;0;0;0;
18;75;0;0;0;0;0;
16;400;0;0;0;0;0;
15;75;0;0;0;0;0;
14;75;0;0;0;0;0;
13;75;0;0;0;0;0;
12;75;0;0;0;0;0;
11;75;0;0;0;0;0;data/sfx/curtain_open.wav;
10;75;0;0;0;0;0;
9;75;0;0;0;0;0;
8;75;0;0;0;0;0;
7;75;0;0;0;0;0;
6;75;0;0;0;0;0;
45;75;0;0;0;0;0;
46;75;0;0;0;0;0;
47;75;0;0;0;0;0;
48;75;0;0;0;0;0;
49;75;0;0;0;0;0;
50;75;0;0;0;0;0;
