title=Inflate a balloon
category=Fun
energy=-4
fun=10
hunger=5
social=-1
oneShot
#Frames
0;75;0;0;0;0;0;
1;75;0;0;0;0;0;
2;75;0;0;0;0;0;
3;75;0;0;0;0;0;
4;75;0;0;0;0;0;
5;75;0;0;0;0;0;
6;95;0;0;0;0;0;
7;95;0;0;0;0;0;
8;95;0;0;0;0;0;
9;120;0;0;0;0;0;data/sfx/balloon_blow1.wav;
10;120;0;0;0;0;0;
11;120;0;0;0;0;0;
12;120;0;0;0;0;0;
13;120;0;0;0;0;0;
14;95;0;0;0;0;0;
15;95;0;0;0;0;0;
16;95;0;0;0;0;0;
17;120;0;0;0;0;0;data/sfx/balloon_blow2.wav;
18;120;0;0;0;0;0;
19;120;0;0;0;0;0;
20;120;0;0;0;0;0;
21;120;0;0;0;0;0;
22;95;0;0;0;0;0;
23;95;0;0;0;0;0;
24;95;0;0;0;0;0;
25;120;0;0;0;0;0;data/sfx/balloon_blow3.wav;
26;120;0;0;0;0;0;
27;100;0;0;0;0;0;
28;95;0;0;0;0;0;
29;85;0;0;0;0;0;
30;75;0;0;0;0;0;
31;75;0;-1;0;0;0;
32;75;0;-1;0;0;0;
33;75;0;-2;0;0;0;
34;75;0;-2;0;0;0;
34;75;0;-2;0;0;0;
34;75;0;-2;0;0;0;
34;75;0;-2;0;0;0;
34;75;0;-3;0;0;0;
34;75;0;-3;0;0;0;
35;75;0;-3;0;0;0;
35;75;0;-3;0;0;0;
35;75;0;-3;0;0;0;
35;75;0;-3;0;0;0;
35;75;0;-3;0;0;0;
35;75;0;-3;0;0;0;
34;75;0;-3;0;0;0;
34;75;0;-4;0;0;0;
34;75;0;-4;0;0;0;
34;75;0;-4;0;0;0;
34;75;0;-4;0;0;0;
34;75;0;-4;0;0;0;
35;75;0;-5;0;0;0;
35;75;0;-5;0;0;0;
35;75;0;-5;0;0;0;
35;75;0;-5;0;0;0;
35;75;0;-5;0;0;0;
35;75;0;-5;0;0;0;data/sfx/pop.wav;
36;75;0;-2;0;0;0;
37;75;0;-1;0;0;0;
38;75;0;0;0;0;0;
39;75;0;0;0;0;0;
40;75;0;1;0;0;0;
41;75;0;3;0;0;0;
40;75;0;4;0;0;0;
41;75;0;4;0;0;0;
40;75;0;5;0;0;0;
41;75;0;6;0;0;0;
40;75;0;7;0;0;0;
41;75;0;7;0;0;0;
42;75;0;0;0;0;0;data/sfx/dropped.wav;
43;75;0;0;0;0;0;
44;75;0;0;0;0;0;
45;75;0;0;0;0;0;
46;75;0;0;0;0;0;
47;75;0;0;0;0;0;
48;75;0;0;0;0;0;
45;75;0;0;0;0;0;
46;75;0;0;0;0;0;
47;75;0;0;0;0;0;
48;75;0;0;0;0;0;
45;75;0;0;0;0;0;
46;75;0;0;0;0;0;
47;75;0;0;0;0;0;
48;75;0;0;0;0;0;
49;75;0;0;0;0;0;
50;75;0;0;0;0;0;
51;75;0;0;0;0;0;
52;75;0;0;0;0;0;
53;75;0;0;0;0;0;
54;75;0;0;0;0;0;
55;75;0;0;0;0;0;
56;75;0;0;0;0;0;
57;75;0;0;0;0;0;
58;75;0;0;0;0;0;
59;2000;0;0;0;0;0;
60;75;0;0;0;0;0;
