oneShot
allowFlip
#Frames
0;75;0;0;flies.wav;
1;75;0;0;;
2;75;0;0;;
3;75;0;0;;
4;75;0;0;;if fsec = -1 think "I smell terrible..." else think "Wow, he stinks..."
5;75;0;0;;
6;75;0;0;;
7;75;0;0;;
8;75;0;0;;
0;75;0;0;;
1;75;0;0;;
2;75;0;0;;
3;75;0;0;;
4;75;0;0;;
5;75;0;0;;
6;75;0;0;;
7;75;0;0;;
8;75;0;0;;
0;75;0;0;;
1;75;0;0;;
2;75;0;0;;
3;75;0;0;;
4;75;0;0;;
5;75;0;0;;
6;75;0;0;;
7;75;0;0;;
8;75;0;0;;
0;75;0;0;;
1;75;0;0;;
2;75;0;0;;
3;75;0;0;;
4;75;0;0;;
5;75;0;0;;
6;75;0;0;;
7;75;0;0;;
8;75;0;0;;
