title=Inflate a balloon
category=Fun
energy=-5
fun=20
hunger=5
hygiene=-8
health=-1
oneShot
allowFlip
#Frames
0;75;0;0;;
1;75;0;0;;
2;75;0;0;;
3;75;0;0;;
4;75;0;0;;
5;75;0;0;;
6;95;0;0;;
7;95;0;0;;
8;95;0;0;;
9;120;0;0;balloon_blow1.wav;
10;120;0;0;;
11;120;0;0;;
12;120;0;0;;
13;120;0;0;;
14;95;0;0;;
15;95;0;0;;
16;95;0;0;;
17;120;0;0;balloon_blow2.wav;
18;120;0;0;;
19;120;0;0;;
20;120;0;0;;
21;120;0;0;;
22;95;0;0;;
23;95;0;0;;
24;95;0;0;;
25;120;0;0;balloon_blow3.wav;
26;120;0;0;;
27;100;0;0;;
28;95;0;0;;
29;85;0;0;;
30;75;0;0;;
31;75;0;-1;;
32;75;0;-1;;
33;75;0;-2;;
34;75;0;-2;;
34;75;0;-2;;
34;75;0;-2;;
34;75;0;-2;;
34;75;0;-3;;
34;75;0;-3;;
35;75;0;-3;;
35;75;0;-3;;
35;75;0;-3;;
35;75;0;-3;;
35;75;0;-3;;
35;75;0;-3;;
34;75;0;-3;;
34;75;0;-4;;
34;75;0;-4;;
34;75;0;-4;;
34;75;0;-4;;label float
34;75;0;-4;;
34;75;0;-4;;
34;75;0;-4;;
35;75;0;-4;;
35;75;0;-4;;
35;75;0;-4;;
35;75;0;-4;;if @2 = 1 goto float
35;60;0;-5;pop.wav;
36;50;0;-2;;
37;50;0;-1;;
38;50;0;0;;
39;50;0;0;;
40;50;0;1;;
41;50;0;3;;
40;50;0;4;;
41;50;0;4;;
40;50;0;5;;
41;50;0;6;;
40;50;0;7;;
41;50;0;7;;behav _landing
