fun=-75
energy=-30
oneShot
doNotDisturb

define init:if fsec >= 0 and fsec <= 3 goto east,
if fsec >= 4 and fsec <= 7 goto west,
if fsec = -1 break

#Frames

# Towards east
0;150;0;0;sad01.wav;label east
1;150;0;0;;
2;150;0;0;;
3;2000;0;0;;
4;150;0;0;;
5;100;0;0;;
6;100;0;0;;
7;100;0;0;;
8;120;0;0;;
9;500;0;0;;
10;50;0;0;sad02.wav;
11;50;0;0;;
9;150;0;0;;
10;50;0;0;sad04.wav;
11;50;0;0;;
9;1500;0;0;;
10;50;0;0;sad03.wav;
11;50;0;0;;
9;150;0;0;;
10;50;0;0;sad02.wav;
11;50;0;0;;
9;2200;0;0;;
12;75;0;0;;
13;75;0;0;;
14;75;0;0;;
13;75;0;0;;
14;2500;0;0;;
15;50;0;0;sad04.wav;
16;50;0;0;;
14;150;0;0;;
15;50;0;0;sad02.wav;
16;50;0;0;;
14;150;0;0;;
14;750;0;0;;
15;50;0;0;sad03.wav;
16;50;0;0;;
14;500;0;0;;
15;50;0;0;sad04.wav;
16;50;0;0;;
14;150;0;0;;
15;50;0;0;sad02.wav;
16;50;0;0;;
14;3000;0;0;;
15;50;0;0;sad03.wav;
16;50;0;0;;
14;1100;0;0;;
17;2100;0;0;;
18;100;0;0;;
19;100;0;0;;
20;100;0;0;;
21;100;0;0;;
22;100;0;0;;
23;100;0;0;;
24;100;0;0;;
25;100;0;0;;
26;100;0;0;;
27;100;0;0;;
28;100;0;0;;
29;100;0;0;;
30;100;0;0;;
31;3500;0;0;;
32;100;0;0;;
33;100;0;0;;
34;100;0;0;;
35;100;rand;rand;;goto reappear

# Towards west
36;150;0;0;sad01.wav;label west
37;150;0;0;;
38;150;0;0;;
39;2000;0;0;;
40;150;0;0;;
41;100;0;0;;
42;100;0;0;;
43;100;0;0;;
44;120;0;0;;
45;500;0;0;;
46;50;0;0;sad02.wav;
47;50;0;0;;
45;150;0;0;;
46;50;0;0;sad04.wav;
47;50;0;0;;
45;1500;0;0;;
46;50;0;0;sad03.wav;
47;50;0;0;;
45;150;0;0;;
46;50;0;0;sad02.wav;
47;50;0;0;;
45;2200;0;0;;
48;75;0;0;;
49;75;0;0;;
50;75;0;0;;
49;75;0;0;;
50;2500;0;0;;
51;50;0;0;sad04.wav;
52;50;0;0;;
50;150;0;0;;
51;50;0;0;sad02.wav;
52;50;0;0;;
50;150;0;0;;
50;750;0;0;;
51;50;0;0;sad03.wav;
52;50;0;0;;
50;500;0;0;;
51;50;0;0;sad04.wav;
52;50;0;0;;
50;150;0;0;;
51;50;0;0;sad02.wav;
52;50;0;0;;
50;3000;0;0;;
51;50;0;0;sad03.wav;
52;50;0;0;;
50;1100;0;0;;
53;2100;0;0;;
54;100;0;0;;
55;100;0;0;;
56;100;0;0;;
57;100;0;0;;
58;100;0;0;;
59;100;0;0;;
60;100;0;0;;
61;100;0;0;;
62;100;0;0;;
63;100;0;0;;
64;100;0;0;;
65;100;0;0;;
66;100;0;0;;
67;3500;0;0;;
68;100;0;0;;
69;100;0;0;;
70;100;0;0;;
71;100;rand;rand;;goto reappear

# Reappear
72;75;0;0;;label reappear
73;75;0;0;;
74;75;0;0;;
75;75;0;0;;
76;75;0;0;;
77;75;0;0;;
78;75;0;0;;
79;75;0;0;;
80;75;0;0;;
81;75;0;0;;
82;75;0;0;;
83;75;0;0;;
84;75;0;0;;
85;75;0;0;;
86;75;0;0;;
87;75;0;0;;
88;75;0;0;;
89;75;0;0;;
90;75;0;0;;break
